Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Uruguay,URY,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,19.27809544,19.15423492,8.395053531,17.09623893,15.21072796,11.57678967,10.8292513,10.62141386,13.23845399,13.28991893,15.88386403,14.22685868,14.61934759,16.35108081,14.90044369,14.17351316,13.91259278,14.3489266,14.2665118,13.67369547,14.05918918,12.02546392,11.00166295,11.48136021,15.29740541,15.55934872,17.47799701,18.09961907,16.8754356,17.25262388,16.3982293,18.18199001,17.6715111,18.01791545,13.43025376,15.02425999,13.68802456,15.58150239,19.15408045,16.84815465,15.30358522,16.82132949,17.42604108,17.87141761,,
United States,USA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,21.53833123,21.51375066,22.08468989,23.67835133,22.56576321,20.91960246,21.50830952,22.19919622,23.44586221,23.63807387,22.27698446,23.39227568,21.60531617,19.90139916,21.93526659,20.49765271,19.22137214,19.72385718,20.55429765,19.89887791,18.94942471,18.99938492,17.91467024,17.35927344,18.14329233,18.90882017,19.70450441,20.80373671,21.20769016,20.78786732,20.53258256,19.32951842,18.13675855,17.27303511,17.55310655,17.91321258,18.81866282,17.28556148,15.07255245,13.87139669,15.1721917,16.00380139,18.12624377,18.64080346,19.63508587,19.75021583,18.66885161,19.19365473,19.33823064,19.44999335,19.04317457,17.86842871,,
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69501922,37.62371238,38.22531992,45.87356334,34.88333136,31.17879198,33.02838226,32.2990086,29.00364885,29.88875939,25.37371976,24.13999901,31.53859249,34.61568236,34.41953481,33.71054478,33.54982353,,
St. Vincent and the Grenadines,VCT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,25.60100662,24.98673317,23.91735927,27.04859264,40.18232813,30.87464565,27.04480347,25.00903357,19.65153755,23.68935526,24.11506805,19.8009081,12.39162735,4.286367637,28.21560852,27.16456824,20.17645113,24.81813163,21.00923368,23.55763272,30.02870283,24.74382395,20.80496685,18.2116621,22.57820589,24.11556948,32.49185339,32.90697822,26.67803777,29.14201012,34.88190912,29.57055096,31.2464311,30.55429721,36.8028513,41.26327159,40.92807413,36.74872652,36.4817503,22.59627508,31.82559632,31.33385174,26.32478628,19.64961632,9.041046508,,,,,,,,,
British Virgin Islands,VGB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38374343,22.15026582,23.88608192,27.3674141,31.70195403,31.72641298,33.06497213,32.00211981,34.10533291,33.69357176,34.06267294,32.75887013,28.75606517,28.740736,34.50678524,36.79645601,36.0118927,34.38169397,34.29086024,29.57369342,30.12672303,30.71230223,32.59454576,32.99040545,34.48136234,34.41507926,,
Vanuatu,VUT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,17.74989743,26.31092402,17.22610517,14.85468563,22.8827592,16.65153563,21.01087603,27.02722641,24.21539984,17.5923721,18.4187882,16.99603084,16.2197049,6.400689901,17.32464732,0.306339268,0.315577378,6.392933989,8.386337089,13.00414374,13.22488706,16.82480922,19.33330449,25.22363861,23.58970575,32.27785756,23.64623553,18.38580355,19.33191457,15.75531824,20.71343557,25.3107147,28.4769328,29.9362922,27.92585791,39.94031787,49.28108204,46.77092275,44.07600053,,
World,WLD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,22.26693682,23.08002405,22.99982235,23.25391187,23.49738252,22.87877565,22.61567703,21.39944911,20.85090165,22.08763362,21.55388016,20.78970785,21.30790371,22.07248395,22.35686968,21.53880479,20.86434382,20.44699672,20.4339964,21.41435003,22.23173777,24.20181527,24.3658679,24.10782492,23.82091722,24.16768468,23.26208068,22.77821113,22.81297354,23.74606343,24.30419912,25.30040994,25.50940287,25.15447983,23.15196016,24.88131116,25.74388836,26.17308917,26.05308688,26.45458842,26.44560587,26.07155591,26.82711612,27.22800973,27.06091327,26.87790897,27.78362317,,
Samoa,WSM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70030272,31.53296048,34.70629499,32.87058479,37.36658285,37.11369491,34.43512834,28.82964675,,
Kosovo,XKX,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.13828076,22.2626,19.9794381,22.09880152,24.98328948,25.86040323,20.17567868,21.31908508,25.23005509,28.7062335,28.15891718,28.23689554,25.95535295,26.71233373,,
"Yemen, Rep.",YEM,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,28.71543386,27.11528708,27.88118261,31.30053577,33.26232348,27.52148085,26.72796357,27.03337291,27.5394877,28.85926035,31.30153176,27.37016871,24.19941173,23.241814,21.96871614,22.14237238,20.83691946,18.92668795,18.85231267,19.59993461,15.04325325,15.28163598,15.06728576,16.10955852,15.61771795,17.00762056,15.97215083,15.16112724,15.08260225,14.72529111,15.42981325,15.17875178,18.34260255,18.82605511,17.27234748,18.00612636,18.41790755,17.52085064,16.79883576,17.73385249,17.48302059,16.48779942,13.84424166,14.1806569,14.02970657,14.62401423,14.66364442,14.64988085,13.61524264,13.62443969,14.49059807,16.49987635,,
Zambia,ZMB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.69998632,32.26132798,36.08585285,34.35823059,32.97358758,34.36649567,31.40996302,37.9338332,42.48265518,40.41592439,46.52540608,46.96578093,,
Zimbabwe,ZWE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,7.826978732,3.318956327,-1.388803064,-1.891528252,2.435595641,-6.597195962,-9.274532278,6.468563088,4.882803854,2.714647907,-2.389308009,3.85342654,1.088114946,-1.526812483,-7.334733592,-15.81576769,-0.202941648,-7.307635744,,,,,,,,,,,,,,,-7.242113605,-1.599691449,-0.282181892,-14.21601789,-6.076795291,-5.398652952,-11.43801194,-5.670410612,-3.024929455,14.22083411,20.5554556,16.82677756,,,
